央视,#genre#
CCTV16 4K,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226236/index.m3u8

CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225907/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225907/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225909/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225909/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225907/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225909/index.m3u8

CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225563/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225661/index.m3u8
CETV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225563/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225917/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225937/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225661/index.m3u8
CETV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225661/index.m3u8
CETV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225917/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225917/index.m3u8?fmt=ts2hls
CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225917/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225563/index.m3u8

CETV4,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225969/index.m3u8
CETV4,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225969/index.m3u8
CETV4,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225969/index.m3u8
CETV4,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225937/index.m3u8

CGTN,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225645/index.m3u8
CGTN,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225747/index.m3u8
CGTN,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225645/index.m3u8
CGTN,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225645/index.m3u8
CGTN,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225747/index.m3u8
CGTN,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225747/index.m3u8

卫视,#genre#

安徽卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225737/index.m3u8

北京冬奥纪实,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225675/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225676/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225676/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225675/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225676/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225675/index.m3u8

北京卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225600/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225600/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225600/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225600/index.m3u8?fmt=ts2hls

兵团卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226200/index.m3u8
兵团卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225530/index.m3u8
兵团卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225530/index.m3u8



东方卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225489/index.m3u8?fmt=ts2hls
东方卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225659/index.m3u8
东方卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225659/index.m3u8
东方卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225658/index.m3u8
东方卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225659/index.m3u8
东方卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225658/index.m3u8
东方卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225658/index.m3u8

东南卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225585/index.m3u8
东南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225657/index.m3u8
东南卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225657/index.m3u8
东南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225585/index.m3u8
东南卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225585/index.m3u8
东南卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225657/index.m3u8
东南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225585/index.m3u8?fmt=ts2hls

甘肃卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225724/index.m3u8
甘肃卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225724/index.m3u8
甘肃卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225724/index.m3u8

广东卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225597/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225597/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225597/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225597/index.m3u8?fmt=ts2hls

广西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225731/index.m3u8
广西卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225731/index.m3u8
广西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225731/index.m3u8
广西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226211/index.m3u8
广西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226211/index.m3u8
广西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226211/index.m3u8

贵州卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225483/index.m3u8?fmt=ts2hls

海南卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225722/index.m3u8
海南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226212/index.m3u8?fmt=ts2hls
海南卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226212/index.m3u8
海南卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226212/index.m3u8
海南卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225722/index.m3u8
海南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226212/index.m3u8
海南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225722/index.m3u8

河北卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225732/index.m3u8
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225610/index.m3u8
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225732/index.m3u8
河北卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225610/index.m3u8
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225610/index.m3u8?fmt=ts2hls
河北卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225732/index.m3u8
河北卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225610/index.m3u8

河南卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226196/index.m3u8
河南卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225611/index.m3u8
河南卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226196/index.m3u8
河南卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225611/index.m3u8
河南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225611/index.m3u8
河南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226196/index.m3u8
河南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225611/index.m3u8?fmt=ts2hls

黑龙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225736/index.m3u8
黑龙江卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225736/index.m3u8
黑龙江卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225690/index.m3u8
黑龙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225690/index.m3u8
黑龙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225586/index.m3u8?fmt=ts2hls
黑龙江卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225736/index.m3u8
黑龙江卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225586/index.m3u8
黑龙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225586/index.m3u8
黑龙江卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225586/index.m3u8
黑龙江卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225690/index.m3u8



湖北卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225596/index.m3u8
湖北卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225596/index.m3u8
湖北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225596/index.m3u8?fmt=ts2hls
湖北卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225596/index.m3u8
湖北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225699/index.m3u8

湖南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225490/index.m3u8?fmt=ts2hls
湖南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225704/index.m3u8
湖南卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225704/index.m3u8
